33657,014992,3.88,,4,4,4.13,,,,4.38,,,,,,,,,,,,,
33658,012833,3.97,3.79,4.1,4.11,4.21,,,,,,,,,,,,,,,,,
33659,010283,3.5,3.67,5,5,4.13,,,,,,3.79,,,,,,,,,,,
33660,008764,,,,,,,,,,,,,,,,,,,,,,
33661,015051,4.43,,4.29,4.5,4.57,,4.67,,,,,,,,,,,,,,,
33662,005212,3.56,3.38,3,3.13,3.75,,,,,,,,,,,,,,,,,
33663,014081,3.43,3.82,3.7,3.75,3.83,,,,,4.2,,,,,,,,,,,,
33664,009053,,,,,,,,,,,,,,,4.7,4.6,4.4,4.5,4.43,,,
33665,003244,4.43,,5,4.5,4.57,4.57,4.43,,,,,,,,,,,,,,,
33666,009385,,,,,,,,,,,,,,,,,,,,,,
33667,016507,4.69,,4.47,4.4,4.81,,,,4.75,,,,,,,,,,,,,
33668,017852,,,,,,,,,,,,,,,,,,,,,,
33669,015721,,,,,,,,,,,,,,,,,,,,,,
33670,018097,,,,,,,,,,,,,,,,,,,,,,
33671,010149,4.4,,4.07,3.86,4.63,,,,4.35,,,,,,,,,,,,,
33672,011049,4.47,4.37,4.4,4.23,4.63,,,,,,,,,,,,,,,,,
33673,016909,4.5,,4.42,4.58,4.42,,4.75,,,,,,,,,,,,,,,
33674,011449,,,,,,,,,,,,,,,,,,,,,,
33675,016637,,,,,,,,,,,,,,3.75,,,,,,,,
33676,013597,4,,4.23,3.93,4.36,4.07,,,4.14,,,,,,,,,,,,,
33677,008367,,,,,,,,,,,,,,,,,,,,,,
33678,017547,5,,5,5,5,5,,,5,,,,,,,,,,,,,
33679,015406,4.8,4.58,4.8,4.33,5,,,,,,4.82,,,,,,,,,,,
33680,007259,,,,,,,,,,,,,,,,,,,,,,
33681,017564,,,,,,,,,,,,,,4.44,,,,,,,,
33682,014445,4.05,4.24,3.77,3.78,4.15,,,,,4.14,,,,,,,,,,,,
33683,001454,5,5,5,5,5,,,,,,,,,,,,,,,,,
33684,002732,5,,4.83,5,5,,,,5,,,,,,,,,,,,,
33685,009364,,,,,,,,,,,,,,,,,,,,,,
33686,018137,,,,,,,,,,,,,,,,,,,,,,
33687,012510,,,,,,,,,,,,,,,,,,,,,,
33688,001780,,,,,,,,,,,,,,,,,,,,,,
33689,012190,4.53,,4.6,4.47,4.73,,,,4.4,,,,,,,,,,,,,
33690,015155,4.82,,4.73,4.73,4.82,,,,4.82,,,,,,,,,,,,,
33691,008556,5,4.5,4.75,4.25,5,,,,,,,,,,,,,,,,,
33692,014277,,,,,,,,,,,,,,,,,,,,,,
33693,009205,,,,,,,,,,,,,,,,,,,,,,
33694,014993,3,3.09,2.75,3.09,3.09,,,,,3.89,,,,,,,,,,,,
33695,008107,4,4.19,4,3.95,4.1,,,,,4.5,,,,,,,,,,,,
33696,015866,3.55,3.55,3.48,3.17,3.83,,,,,4.17,,,,,,,,,,,,
33697,012639,4.78,,4.56,4.47,4.83,4.56,4.84,,,,,,,,,,,,,,,
33698,012090,5,,5,4.83,5,,,,,,,5,,,,,,,,,,
33699,015901,,,,,,,,,,,,,,,,,,,,,,
33700,010639,4.29,,4.29,4.29,4.57,,,,4.14,,,,,,,,,,,,,
33701,017609,3.38,3.33,3,3.11,4.2,,,,,,2.89,,,,,,,,,,,
33702,013309,,,,,,,,,,,,,,,,,,,,,,
33703,008892,,,,,,,,,,,,,,,,,,,,,,
33704,015950,5,,5,5,5,,,,5,,,,,,,,,,,,,
33705,003578,5,,5,5,5,,,,5,,,,,,,,,,,,,
33706,002086,,,,,,,,,,,,,,,,,,,,,,
33707,012056,,,,,,,,,,,,,,,,,,,,,,
33708,018090,,,,,,,,,,,,,,,,,,,,,,
33709,016366,4.67,,4.5,4.44,4.67,,,,4.67,,,,,,,,,,,,,
33710,009392,5,,4.75,4.75,5,,,,4.75,,,,,,,,,,,,,
33711,002065,4.34,4,4.45,4.33,4.53,,,,,,,,,,,,,,,,,
33712,017981,,,,,,,,,,,,,,,,,,,,,,
33713,005370,4.22,,4.4,4.2,4.4,,,,3.9,,,,,,,,,,,,,
33714,013878,,,,,,,,,,,,,,,,,,,,,,
33715,015964,,,,,,,,,,,,,,,,,,,,,,
33716,008508,4.22,,4.06,4.33,4.22,,,,3.94,,,,,,,,,,,,,
33717,011956,,,,,,,,,,,,,,,,,,,,,,
33718,017422,,,,,,,,,,,,,,4.5,,,,,,,,
33719,006681,4.14,,3.86,4.29,4.29,4.14,4.29,,,,,,,,,,,,,,,
33720,014469,4.67,4.67,4.75,4.25,4.67,,,,,4.64,,,,,,,,,,,,
33721,010547,,,,,,,,,,,,,,,5,5,5,5,5,,,
33722,016615,4.5,,4.5,4.33,4.67,,,,4.33,,,,,,,,,,,,,
33723,018138,,,,,,,,,,,,,,,,,,,,,,
33724,011168,,,,,,,,,,,,,,,,,,,,,,
33725,008335,,,,,,,,,,,,,,,,,,,,,,
33726,011475,3.8,3.94,4.27,3.63,4.04,,,,,,,,,,,,,,,,,
33727,001223,4.64,,4.5,4.5,4.86,,4.67,,,,,,,,,,,,,,,
33728,006765,3.81,4.16,3.7,3.24,3.97,,,,,4.25,,,,,,,,,,,,
33729,001569,,,,,,,,,,,,,,,,,,,,,,
33730,010203,,,,,,,,,,,,,,,3.5,3.75,3.13,3.8,3.63,,,
33731,017455,,,,,,,,,,,,,,,,,,,,,,
33732,012997,,,,,,,,,,,,,,,,,,,,,,
33733,008838,3.56,,3.34,3.42,3.91,,3,,,,3.76,,,,,,,,,,,
33734,016423,,,,,,,,,,,,,,4.6,,,,,,,,
33735,008007,3.38,3.26,3.35,3.32,3.57,,,,,3.24,,,,,,,,,,,,
33736,001107,4.73,,4.33,4.45,4.73,,4.73,,,,,,,,,,,,,,,
33737,008319,,,,,,,,,,,,,,,,,,,,,,
33738,014472,,,,,,,,,,,,,,,,,,,,,,
33739,009742,,,,,,,,,,,,,,,4.79,4.57,4.64,4.29,4.08,,,
33740,015613,,,,,,,,,,,,,,,,,,,,,,
33741,003495,4,,3.92,4.15,4.27,,,,4.15,,,,,,,,,,,,,
33742,011181,4.56,4.39,4.13,4.22,4.33,,,,,,,,,,,,,,,,,
33743,005158,4.47,4.53,4.25,4.24,4.58,,,,,,,,,,,,,,,,,
33744,003151,4.2,,4.17,4.43,4.57,4.43,4.29,,,,,,,,,,,,,,,
33745,017730,5,,5,5,4.5,,,,5,,,,,,,,,,,,,
33746,006268,4.43,,3.8,4.29,4.63,4.29,4.58,,,,,,,,,,,,,,,
33747,008357,,,,,,,,,,,,,,,,,,,,,,
33748,013120,3.17,3.6,3.67,2.67,3.5,,,,,,,,,,,,,,,,,
33749,014970,,,,,,,,,,,,,,,,,,,,,,
33750,016099,4.69,,4.6,4.63,4.94,,,,4.8,,,,,,,,,,,,,
33751,015782,,,,,,,,,,,,,,,,,,,,,,
33752,001480,,,,,,,,,,,,,,,,,,,,,,
33753,017785,,,,,,,,,,,,,,,,,,,,,,
33754,001771,,,,,,,,,,,,,,,,,,,,,,
33755,009999,4,4.25,3.67,4.25,4.25,,,,,4.5,,,,,,,,,,,,
33756,010057,,,,,,,,,,,,,,,,,,,,,,
33757,013115,,,,,,,,,,,,,,,,,,,,,,
33758,006991,,,,,,,,,,,,,,,3.88,3.38,3.75,4.17,3.75,,,
33759,008009,,,,,,,,,,,,,,,,,,,,,,
33760,017453,3.29,,4,4.33,4.08,,3.21,,,,,,,,,,,,,,,
33761,007259,4.88,,4.63,4.83,4.88,,4.88,,,,,,,,,,,,,,,
33762,013809,4.5,4.27,4.5,4.5,4.33,,,,,,,,,,,,,,,,,
33763,002068,,,,,,,,,,,,,,,,,,,,,,
33764,016435,,,,,,,,,,,,,,4.67,,,,,,,,
33765,010535,4.76,,4.81,4.73,4.84,,,,,,,4.67,,,,,,,,,,
33766,006318,,,,,,,,,,,,,,,,,,,,,,
33767,001780,4.67,4.67,4.67,4.53,4.87,,,,,,,,,,,,,,,,,
33768,007932,5,,5,5,5,,,,5,,,,,,,,,,,,,
33769,017083,4.88,,4.63,4.5,5,,,,5,,,,,,,,,,,,,
33770,008518,3.5,4,3.38,2.69,3.93,,,,,,,,,,,,,,,,,
33771,003932,5,,4.8,4.8,5,5,5,,,,,,,,,,,,,,,
33772,014707,,,,,,,,,,,,,,,,,,,,,,
33773,011163,,,,,,,,,,,,,,,,,,,,,,
33774,014277,4.8,,4.75,4.6,4.8,,,,4,,,,,,,,,,,,,
33775,009205,,,,,,,,,,,,,,,,,,,,,,
33776,001483,5,,5,5,,,,,5,,,,,,,,,,,,,
33777,012540,,,,,,,,,,,,,,,,,,,,,,
33778,010107,4.25,,4,4.25,4.25,,,,4.25,,,,,,,,,,,,,
33779,012183,,,,,,,,,,,,,,,,,,,,,,
33780,015015,4.77,,4.54,4.69,4.92,,,,4.69,,,,,,,,,,,,,
33781,016598,4.75,,4.44,4.38,4.88,,,,4.69,,,,,,,,,,,,,
33782,013162,5,,5,5,5,,,,5,,,,,,,,,,,,,
33783,001023,2,2,2.5,1.75,2,,,,,,,,,,,,,,,,,
33784,011367,4.33,4.2,3.78,4.3,4.7,,,,,4.7,,,,,,,,,,,,
33785,001392,3.83,3.83,3.5,3.83,4.25,,4.33,,,,,,,,,,,,,,,
33786,012819,4.17,,4.5,4,4.17,4,,,4.67,,,,,,,,,,,,,
33787,009075,,,,,,,,,,,,,,,,,,,,,,
33788,002550,4.75,,4.75,4.67,4.75,,,,4.75,,,,,,,,,,,,,
33789,015685,,,,,,,,,,,,,,,,,,,,,,
33790,014715,4.8,,4.8,4.6,5,,5,,,,,,,,,,,,,,,
33791,015891,4,,4,3,4,3,4,,,,,,,,,,,,,,,
33792,002522,,,,,,,,,,,,,,,,,,,,,,
33793,001260,4.5,4.57,4.29,4.21,4.57,,,,,4.5,,,,,,,,,,,,
33794,014995,4.79,,4.86,4.71,4.79,,,,4.64,,,,,,,,,,,,,
33795,002069,,,,,,,,,,,,,,,,,,,,,,
33796,015964,5,5,5,5,5,,,,,,,,,,,,,,,,,
33797,017124,4.5,,3.89,4.56,4.78,4.38,4.44,,,,,,,,,,,,,,,
33798,015486,4.5,,4.33,4.33,4.75,,5,,,,,,,,,,,,,,,
33799,010438,3.8,,4.17,3.5,4.17,3.67,4.17,,,,,,,,,,,,,,,
33800,016335,3.78,3.81,3.65,3.61,4.07,,,,,3.57,,,,,,,,,,,,
33801,004188,4.3,,4.32,4.05,4.48,,4.2,,,,,,,,,,,,,,,
33802,008958,4.33,4.27,4.16,4.04,4.5,,,,,4.62,,,,,,,,,,,,
33803,016253,4.27,4.23,3.89,4.18,4.55,,,,,,4.41,,,,,,,,,,,
33804,014702,4.5,,4.5,4.5,4.5,,,,4.5,,,,,,,,,,,,,
33805,008336,,,,,,,,,,,,,,,,,,,,,,
33806,007933,5,,5,5,5,,5,,,,,,,,,,,,,,,
33807,010536,5,,5,5,5,,,,,,,5,,,,,,,,,,
33808,012326,,,,,,,,,,,,,,,,,,,,,,
33809,004931,3.79,3.62,4.31,3.77,3.77,,,,,4.25,,,,,,,,,,,,
33810,016103,4.71,,4.5,4.86,4.93,,,,4.57,,,,,,,,,,,,,
33811,008044,2.72,2.5,3.48,2.42,3.11,,,,,2.38,,,,,,,,,,,,
33812,003821,3.94,,4.43,3.67,4.13,,4.06,,,,,,,,,,,,,,,
33813,001569,4.25,,5,,4,,,,4.25,,,,,,,,,,,,,
33814,015463,4.69,4.63,4.33,4.63,4.81,,,,,4.75,,,,,,,,,,,,
33815,016689,4.83,4.83,4.5,5,4.83,,,,,,,,,,,,,,,,,
33816,015261,5,5,5,5,5,,,,,,,,,,,,,,,,,
33817,007318,4.17,4.33,4.2,3.83,4.6,,,,,,,,,,,,,,,,,
33818,008613,4,3.5,4,3.67,3.67,,5,,,,,,,,,,,,,,,
33819,016342,,,,,,,,,,,,,,,,,,,,,,
33820,005356,4.65,4.65,4.65,4.47,4.68,,,,,4.78,,,,,,,,,,,,
33821,004955,,,,,,,,,,,,,,,,,,,,,,
33822,002518,4.6,4.6,4.73,4.33,4.8,,,,,,,,,,,,,,,,,
33823,016062,4.25,,4.38,4.27,4.65,,,,4.35,,,,,,,,,,,,,
33824,016662,4.09,4.08,4.21,3.86,4.48,,,,,,,,,,,,,,,,,
33825,003851,4.83,,4.77,4.85,4.92,,,,4.92,,,,,,,,,,,,,
33826,008465,4.71,,4.71,4.71,4.86,,,,4.86,,,,,,,,,,,,,
33827,009698,3.93,3.93,3.46,3.5,4.07,,,,,,4.36,,,,,,,,,,,
33828,011569,3.75,4.03,3.65,3.28,3.93,,,,,3.71,,,,,,,,,,,,
33829,015169,,,,,,,,,,,,,,,,,,,,,,
33830,017870,,,,,,,,,,,,,,,,,,,,,,
33831,018046,,,,,,,,,,,,,,,,,,,,,,
33832,014472,3.06,,3.1,2.82,3.58,,3.32,,,,3.89,,,,,,,,,,,
33833,013486,4.8,,4.6,4.8,4.8,4.6,4.8,,,,,,,,,,,,,,,
33834,004172,3.95,,4.1,3.9,4.05,,4,,,,,,,,,,,,,,,
33835,008357,,,,,,,,,,,,,,,,,,,,,,
33836,012691,4.09,,4.17,4,4.25,,,,4.61,,,,,,,,,,,,,
33837,005591,4,3.91,3.9,3.98,4.29,,,,,4.22,,,,,,,,,,,,
33838,006028,,,,,,,,,,,,,,,,,,,,,,
33839,010277,4,,4,4,4.5,,,,,,,4,,,,,,,,,,
33840,002640,4.3,4.08,4.45,4.21,4.38,,,,,4.58,,,,,,,,,,,,
33841,014970,4.4,,4.5,3.8,4.4,,,,4.4,,,,,,,,,,,,,
33842,016214,,,,,,,,,,,,,,,,,,,,,,
33843,014919,,,,,,,,,,,,,,,,,,,,,,
33844,004988,,,,,,,,,,,,,,,,,,,,,,
33845,013303,,,,,,,,,,,,,,,,,,,,,,
33846,015503,3.93,3.84,3.88,3.65,3.83,,,,,3.69,,,,,,,,,,,,
33847,002071,3.76,3.34,3.59,3.8,4,,,,,3.71,,,,,,,,,,,,
33848,008009,,,,,,,,,,,,,,,,,,,,,,
33849,017533,,,,,,,,,,,,,,,,,,,,,,
33850,012150,,,,,,,,,,,,,,,,,,,,,,
33851,008464,5,,4,5,4.5,,5,,,,,,,,,,,,,,,
33852,016822,,,,,,,,,,,,,,,,,,,,,,
33853,008320,,,,,,,,,,,,,,,,,,,,,,
33854,001322,,,,,,,,,,,,,,,,,,,,,,
33855,014052,4.27,,4.36,4.18,4.45,,,,4.36,,,,,,,,,,,,,
33856,016463,3.5,,3,4,3.5,,3.5,,,,,,,,,,,,,,,
33857,008012,,,,,,,,,,,,,,,,,,,,,,
33858,012179,,,,,,,,,,,,,,,,,,,,,,
33859,007932,5,,5,5,5,,,,5,,,,,,,,,,,,,
33860,014909,,,,,,,,,,,,,,,,,,,,,,
33861,005664,2.75,,2.5,2.5,2.75,,,,3,,,,,,,,,,,,,
33862,010832,4.93,,4.79,4.92,5,,5,,,,,,,,,,,,,,,
33863,003401,3.29,3.34,3.79,3.43,3.55,,,,,4.17,,,,,,,,,,,,
33864,015452,4.23,4.06,4.06,4,4.39,,,,,4.21,,,,,,,,,,,,
33865,011164,4.22,3.89,4.59,4.21,4.5,,,,,,,,,,,,,,,,,
33866,017963,,,,,,,,,,,,,,,,,,,,,,
33867,006470,,,,,,,,,,,,,,,,,,,,,,
33868,003303,4.86,,4.71,4.71,4.86,4.86,5,,,,,,,,,,,,,,,
33869,012309,4.48,4.55,3.67,4.16,4.5,,,,,2.75,,,,,,,,,,,,
33870,005125,3.14,3.31,3.33,3.21,3.43,,4.53,,,,3.66,,,,,,,,,,,
33871,016212,,,,,,,,,,,,,,,,,,,,,,
33872,016233,,,,,,,,,,,,,,,,,,,,,,
33873,011765,,,,,,,,,,,,,,,,,,,,,,
33874,015523,4.75,,4.75,4.5,5,,4.75,,,,,,,,,,,,,,,
33875,001389,4.04,4.3,3.5,3.81,4.26,,3.96,,,,,,,,,,,,,,,
33876,016295,,,,,,,,,,,,,,,,,,,,,,
33877,013715,,,,,,,,,,,,,,,,,,,,,,
33878,016601,4.44,4.27,4.15,4.12,4.62,,,,,4.38,,,,,,,,,,,,
33879,017925,,,,,,,,,,,,,,,,,,,,,,
33880,005128,3.08,2.74,3.71,3.33,3.42,,3.79,,,,2.68,,,,,,,,,,,
33881,003945,4.42,,3.67,4.36,4.67,4.45,4.5,,,,,,,,,,,,,,,
33882,005962,4.33,4.5,4,4.25,4.5,,,,,4.33,,,,,,,,,,,,
33883,004959,,,,,,,,,,,,,,,,,,,,,,
33884,003788,4.8,,4.8,4.9,4.7,,,,4.9,,,,,,,,,,,,,
33885,000221,,,,,,,,,,,,,,,,,,,,,,
33886,012326,5,,5,5,4.67,5,4.67,,,,,,,,,,,,,,,
33887,005444,,,,,,,,,,,,,,,,,,,,,,
33888,011469,5,5,5,,5,,,,,,,,,,,,,,,,,
33889,005099,4.75,,4.5,4.5,4.75,4.5,4.75,,,,,,,,,,,,,,,
33890,012078,4.8,,3.75,4.6,5,4.6,4.8,,,,,,,,,,,,,,,
33891,001199,4.5,4.5,4.6,4.67,4.5,,,,,,,,,,,,,,,,,
33892,001443,,,,,,,,,,,,,,,,,,,,,,
33893,002563,4.29,4.14,3.71,4.29,3.86,,,,,,,,,,,,,,,,,
33894,012174,,,,,,,,,,,,,,,,,,,,,,
33895,016124,,,,,,,,,,,,,,,,,,,,,,
33896,000395,4.33,,4,4,4.33,,,,3.67,,,,,,,,,,,,,
33897,003900,4.36,,4,4.18,4.17,4.36,4.5,,,,,,,,,,,,,,,
33898,000878,3.59,3.76,3.5,3.36,3.92,,,,,4.25,,,,,,,,,,,,
33899,014657,,,,,,,,,,,,,,,,,,,,,,
33900,008346,,,,,,,,,,,,,,,,,,,,,,
33901,004665,,,,,,,,,,,,,,,,,,,,,,
33902,001208,4.67,,4.67,4.6,4.83,,4.67,,,,,,,,,,,,,,,
33903,017854,,,,,,,,,,,,,,,,,,,,,,
33904,005800,4.25,,3.33,4,3.75,,,,4,,,,,,,,,,,,,
33905,003243,4.14,,4.14,4.33,4.57,4.57,4.14,,,,,,,,,,,,,,,
33906,007967,,,,,,,,,,,,,,,,,,,,,,
33907,016447,3.75,4,3.88,4.25,4.13,,,,,3.67,,,,,,,,,,,,
33908,014591,4.8,,4.6,4.6,5,,,,,,,4.6,,,,,,,,,,
33909,008766,4.83,,4.33,5,5,,,,5,,,,,,,,,,,,,
33910,015542,4.77,,4.78,4.63,4.77,,,,4.69,,,,,,,,,,,,,
33911,015734,,,,,,,,,,,,,,,,,,,,,,
33912,004647,5,,4,5,5,,,,5,,,,,,,,,,,,,
33913,010277,4,,4,4,4.5,,,,,,,4,,,,,,,,,,
33914,006809,,,,,,,,,,,,,,,,,,,,,,
33915,015716,4.82,5,4.8,4.73,5,,,,,,,,,,,,,,,,,
33916,015741,5,,4.92,4.62,5,,,,5,,,,,,,,,,,,,
33917,013747,4.18,3.89,4.35,3.9,4.32,,,,,4.1,,,,,,,,,,,,
33918,017775,,,,,,,,,,,,,,,,,,,,,,
33919,016671,3.67,3.76,3.73,3.67,3.95,,,,,,,,,,,,,,,,,
33920,000753,4.5,,4.5,3.75,4.75,,4.75,,,,,,,,,,,,,,,
33921,002472,3.93,3.9,3.43,3.54,4.22,,,,,,4.11,,,,,,,,,,,
33922,004988,,,,,,,,,,,,,,,,,,,,,,
33923,013303,,,,,,,,,,,,,,,5,4.83,4.92,4.82,5,,,
33924,000160,,,,,,,,,,,,,,,,,,,,,,
33925,002477,4.2,4.2,3.4,4.2,4.6,,,,,5,,,,,,,,,,,,
33926,008598,4.73,4.69,4.53,4.55,4.8,,,,,,4.74,,,,,,,,,,,
33927,007957,4.46,4.5,4.27,4.27,4.54,,,,,,,,,,,,,,,,,
33928,016269,,,,,,,,,,,,,,,,,,,,,,
33929,001447,4.88,4.79,4.69,4.61,4.88,,,,,4.83,,,,,,,,,,,,
33930,002991,,,,,,,,,,,,,,,,,,,,,,
33931,006989,,,,,,,,,,,,,,,3.73,4.45,3.64,3.64,3.55,,,
33932,013856,,,,,,,,,,,,,,,5,5,4.75,5,5,,,
33933,016445,4.07,3.88,4.21,3.94,4.38,,,,,4,,,,,,,,,,,,
33934,011471,3.5,3.5,3.5,,3.5,,,,,,,,,,,,,,,,,
33935,000345,2.5,2.9,3.43,2.8,3.4,,,,,3.91,,,,,,,,,,,,
33936,017074,4.76,,4.63,4.76,4.94,,,,4.94,,,,,,,,,,,,,
33937,004421,4.77,,4.55,4.54,4.71,,4.5,,,,,,,,,,,,,,,
33938,012437,2.58,2.74,2.77,2.83,3.11,,,,,,3.51,,,,,,,,,,,
33939,004622,4.78,,4.67,4.67,4.78,,,,4.78,,,,,,,,,,,,,
33940,008857,5,5,4.8,5,5,,,,,,,,,,,,,,,,,
33941,014358,,,,,,,,,,,,,,4.43,,,,,,,,
33942,010090,4.5,,4.13,4.5,4.5,,,,4.5,,,,,,,,,,,,,
33943,014082,,,,,,,,,,,,,,,,,,,,,,
33944,016307,4.8,,4.5,4.67,4.9,,,,,,,4.7,,,,,,,,,,
33945,014509,,,,,,,,,,,,,,,,,,,,,,
33946,001546,4.55,4.36,3.9,4.18,4.55,,,,,,4.48,,,,,,,,,,,
33947,009251,4.24,4,4,4.35,4.47,,,,,,,,,,,,,,,,,
33948,001387,2.6,2.49,3,3.01,3.09,,3.22,,,,,,,,,,,,,,,
33949,010833,,,,,,,,,,,,,,,,,,,,,,
33950,000995,,,,,,,,,,,,,,,,,,,,,,
33951,018065,,,,,,,,,,,,,,,,,,,,,,
33952,006808,,,,,,,,,,,,,,,2.48,2.49,2.8,2.76,2.59,,,
33953,015437,3.42,,3.27,3.5,4.08,,,,2.92,,,,,,,,,,,,,
33954,000328,3.6,,4.13,2.33,3.93,,,,,,,3.6,,,,,,,,,,
33955,003899,,,,,,,,,,,,,,,,,,,,,,
33956,008594,4.38,3.88,4.25,3.75,4.25,,,,,3.71,,,,,,,,,,,,
33957,017089,4.54,4.39,4.12,4.46,4.66,,,,,4.43,,,,,,,,,,,,
33958,012330,,,,,,,,,,,,,,,,,,,,,,
33959,008867,,,,,,,,,,,,,,,,,,,,,,
33960,010942,4,4,4,3.83,4.4,,,,,3.67,,,,,,,,,,,,
33961,012193,4.83,,5,4.33,4.83,,,,4.83,,,,,,,,,,,,,
33962,002348,3.78,4.04,3.8,3.75,4.04,,,,,,,,,,,,,,,,,
33963,012646,4.71,,4.43,4.43,4.71,,4.71,,,,,,,,,,,,,,,
33964,011271,3.86,4.17,4,3.97,3.81,,,,,3.68,,,,,,,,,,,,
33965,011943,4,4.17,,4,4,,,,,,,,,,,,,,,,,
33966,010507,2.5,3,3,4,3,,,,,,,,,,,,,,,,,
33967,001443,4.75,4.5,4.75,4.63,4.88,,,,,,,,,,,,,,,,,
33968,010283,3.5,3.67,5,5,4.13,,,,,,3.79,,,,,,,,,,,
33969,017142,4.14,,4,4.29,4.43,,,,4.14,,,,,,,,,,,,,
33970,010826,4.6,,4.6,4.8,4.7,,4.7,,,,,,,,,,,,,,,
33971,002684,3.67,,4,4.67,4,,,,3.71,,,,,,,,,,,,,
33972,013032,5,,4.94,4.94,5,,,,5,,,,,,,,,,,,,
33973,004537,,,,,,,,,,,,,,,,,,,,,,
33974,016131,4.5,,4.5,4,4.6,,,,,,,,,,,,,,,,,
33975,007967,3.27,3.09,3.91,3.36,3.36,,,,,,,,,,,,,,,,,
33976,012985,3.86,,4,3.71,4.14,,,,4.43,,,,,,,,,,,,,
33977,016868,4.2,4.24,4.09,3.88,4.44,,,,,4.17,,,,,,,,,,,,
33978,006855,,,,,,,,,,,,,,,3.88,4,4.13,3.75,4,,,
33979,005281,4.5,4.17,3.78,4.39,4.44,,,,,4.68,,,,,,,,,,,,
33980,001428,,,,,,,,,,,,,,,,,,,,,,
33981,005604,3.83,3.7,3.52,3.7,4.08,,,,,4.37,,,,,,,,,,,,
33982,007948,3.81,3.94,3.73,3.5,4.25,,,,,3.96,,,,,,,,,,,,
33983,015154,,,,,,,,,,,,,,,,,,,,,,
33984,007205,5,,5,5,5,5,5,,,,,,,,,,,,,,,
33985,017823,,,,,,,,,,,,,,,,,,,,,,
33986,011265,5,,5,5,5,5,5,,,,,,,,,,,,,,,
33987,002851,4.42,,4.22,4.34,4.61,4.63,4.72,,,,,,,,,,,,,,,
33988,003436,4.33,,4.02,4.33,4.53,,,,4.28,,,,,,,,,,,,,
33989,008765,4.33,,4.5,4.33,4.5,,,,4.17,,,,,,,,,,,,,
33990,006809,,,,,,,,,,,,,,,3.4,3.15,3.58,3.2,3.36,,,
33991,002859,4.56,,4.56,4.44,4.67,4.67,4.78,,,,,,,,,,,,,,,
33992,000983,3.15,3.59,3.32,3.35,3.44,,2.9,,,,4.63,,,,,,,,,,,
33993,016118,3.25,3.25,3.75,3.75,3.75,,,,,,,,,,,,,,,,,
33994,008587,,,,,,,,,,,,,,,,,,,,,,
33995,016653,5,,5,5,5,,,,5,,,,,,,,,,,,,
33996,017051,5,,5,5,5,5,,,5,,,,,,,,,,,,,
33997,010282,4.31,4.29,4,4,4.25,,,,,,,,,,,,,,,,,
33998,010088,4.89,,4.67,4.89,4.67,5,5,,,,,,,,,,,,,,,
33999,010828,4.67,4.2,4.53,4.4,4.75,4.23,,,,4.69,,,,,,,,,,,,
34000,005150,4.33,,4,4.45,4.78,,,,4.35,,,,,,,,,,,,,
34001,004339,5,,4.5,4.5,5,,5,,,,,,,,,,,,,,,
34002,008341,,,,,,,,,,,,,,,,,,,,,,
34003,010624,5,,4.75,4.75,5,5,5,,,,,,,,,,,,,,,
34004,014058,3,,4.25,3.63,3.5,,,,3.38,,,,,,,,,,,,,
34005,015013,,,,,,,,,,,,,,,,,,,,,,
34006,016987,,,,,,,,,,,,,,4.25,,,,,,,,
34007,007949,,,,,,,,,,,,,,,,,,,,,,
34008,007964,2.63,2.25,2.57,2.88,2.63,,,,,,,,,,,,,,,,,
34009,006907,,,,,,,,,,,,,,,4.38,4.56,4.22,4.67,4.22,,,
34010,017345,4.75,,4.83,4.5,4.92,,,,4.75,,,,,,,,,,,,,
34011,012854,,,,,,,,,,,,,,,,,,,,,,
34012,006996,,,,,,,,,,,,,,,5,5,5,4.86,5,,,
34013,007202,5,,4.75,5,5,5,5,,,,,,,,,,,,,,,
34014,008759,,,,,,,,,,,,,,,,,,,,,,
34015,008760,,,,,,,,,,,,,,,,,,,,,,
34016,013334,4.25,4.2,4.35,4.35,4.42,,,,,,,,,,,,,,,,,
34017,013490,,,,,,,,,,,,,,,,,,,,,,
34018,016709,5,,4.67,4,5,4.67,4.67,,,,,,,,,,,,,,,
34019,015808,4.33,,4.75,4.5,4.67,,,,4.5,,,,,,,,,,,,,
34020,014082,4.71,4.82,4.67,4.67,4.71,,,,,4,,,,,,,,,,,,
34021,000913,4.8,,4.75,4.75,4.3,,,,4.8,,,,,,,,,,,,,
34022,014509,3.63,,3.63,3.5,3.75,,,,4.07,,,,,,,,,,,,,
34023,000744,4.25,,4.25,4,4.5,,4.5,,,,,,,,,,,,,,,
34024,018087,,,,,,,,,,,,,,,,,,,,,,
34025,014716,4.04,3.56,4.12,3.91,4.54,,,,,3.96,4.32,,,,,,,,,,,
34026,013596,4.44,4.35,4.52,4.31,4.47,,,,,4.43,,,,,,,,,,,,
34027,008334,,,,,,,,,,,,,,,,,,,,,,
34028,008589,,,,,,,,,,,,,,,,,,,,,,
34029,010833,5,,5,5,5,,4.83,,,,,,,,,,,,,,,
34030,018134,,,,,,,,,,,,,,,,,,,,,,
34031,014573,4.67,4.33,4.67,4.67,4.4,,,,,,,,,,,,,,,,,
34032,000995,3.8,4,3.2,3.71,3.71,,,,,4.29,,,,,,,,,,,,
34033,001390,4.27,4.17,4,3.95,4.05,,3.86,,,,,,,,,,,,,,,
